# power spectrum of pi_k * H0 (dimensionless)
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  6.085723e-01   7.512221e-15   6.115837e-05   7.215493e-16   72
  6.090478e-01   5.810727e-15   7.193062e-09   9.845015e-16   24
  6.096586e-01   4.197468e-15   9.065181e-05   5.824774e-16   56
  6.103428e-01   4.481805e-15   1.293647e-04   3.871433e-16   96
  6.111616e-01   5.104497e-15   1.428503e-04   4.774392e-16   144
  6.117928e-01   4.076015e-15   8.110480e-05   5.550737e-16   54
  6.127099e-01   7.051268e-15   1.215036e-04   6.721437e-16   108
  6.136327e-01   7.195924e-15   6.433558e-05   1.547642e-15   48
  6.145113e-01   5.730711e-15   2.422440e-04   5.450343e-16   72
  6.166195e-01   6.947143e-15   1.600514e-04   1.002330e-15   78
  6.172037e-01   6.308039e-15   1.206188e-04   7.739554e-16   72
  6.178856e-01   5.631189e-15   1.204690e-04   5.460578e-16   72
  6.185986e-01   7.076919e-15   2.907051e-04   6.984549e-16   96
  6.191621e-01   4.429623e-15   1.202207e-04   5.942916e-16   72
  6.198419e-01   5.949240e-15   0.000000e+00   9.615248e-16   24
  6.205208e-01   6.812825e-15   2.398986e-04   7.481403e-16   72
  6.220544e-01   7.570969e-15   1.523430e-04   1.141411e-15   30
  6.223843e-01   6.638624e-15   0.000000e+00   1.100823e-15   24
  6.241578e-01   5.858461e-15   1.265014e-04   7.446592e-16   48
  6.247142e-01   5.907408e-15   2.722309e-04   6.687681e-16   120
  6.254637e-01   5.879818e-15   1.190257e-04   5.184896e-16   72
  6.262206e-01   6.358981e-15   1.188818e-04   9.843558e-16   36
  6.267409e-01   6.741598e-15   2.349657e-04   5.794843e-16   78
  6.281928e-01   7.278028e-15   1.256888e-04   1.268659e-15   48
  6.300754e-01   5.113214e-15   1.017253e-08   8.236294e-16   24
  6.314166e-01   5.182467e-15   8.752715e-05   6.996020e-16   56
  6.320919e-01   6.072746e-15   1.346877e-04   6.420575e-16   102
  6.329510e-01   5.498745e-15   9.590750e-09   6.179669e-16   72
  6.334498e-01   3.855171e-15   0.000000e+00   8.527794e-16   24
  6.343217e-01   4.894410e-15   1.244744e-04   6.477222e-16   48
  6.359378e-01   3.775982e-15   0.000000e+00   6.022227e-16   24
  6.379213e-01   8.118030e-15   0.000000e+00   6.333057e-16   6
  6.385398e-01   2.846551e-15   0.000000e+00   4.878694e-16   24
  6.389518e-01   5.219606e-15   1.165127e-04   5.506735e-16   72
  6.397046e-01   5.195799e-15   2.173655e-04   7.076740e-16   84
  6.405152e-01   7.080503e-15   0.000000e+00   1.535372e-15   24
  6.407617e-01   6.533950e-15   1.017253e-08   1.118917e-15   24
  6.419927e-01   3.996689e-15   7.193062e-09   1.027504e-15   24
  6.437123e-01   3.076053e-15   0.000000e+00   8.611483e-16   6
  6.459163e-01   7.648926e-15   1.222400e-04   1.082148e-15   48
  6.464458e-01   7.135254e-15   2.302802e-04   9.343203e-16   72
  6.471376e-01   5.893677e-15   1.220094e-04   6.468742e-16   48
  6.482347e-01   7.347896e-15   0.000000e+00   2.121588e-15   24
  6.496947e-01   1.479946e-15   7.193062e-09   5.189096e-16   6
  6.529678e-01   4.202555e-15   0.000000e+00   1.114053e-15   8
  6.532096e-01   8.593098e-15   7.193062e-09   1.066695e-15   48
  6.537895e-01   7.016294e-15   1.183236e-04   9.318597e-16   60
  6.546585e-01   6.566420e-15   0.000000e+00   1.690847e-15   24
  6.558634e-01   2.883921e-15   0.000000e+00   5.762112e-16   6
  6.603027e-01   7.847635e-15   0.000000e+00   1.140940e-15   24
  6.606613e-01   6.534945e-15   1.195118e-04   8.224407e-16   48
  6.612586e-01   4.951625e-15   0.000000e+00   8.871244e-16   24
  6.622132e-01   7.617165e-15   7.193062e-09   2.109830e-15   6
  6.676359e-01   9.700934e-15   1.114931e-04   1.185373e-15   36
  6.680300e-01   1.002759e-14   0.000000e+00   2.619690e-15   24
  6.687387e-01   7.696132e-15   0.000000e+00   1.208996e-15   6
  6.749089e-01   7.712973e-15   1.013241e-04   1.339281e-15   32
  6.754351e-01   7.480183e-15   7.193062e-09   1.322618e-15   6
  6.820657e-01   7.818526e-15   0.000000e+00   1.732056e-15   12
  6.822972e-01   8.166126e-15   0.000000e+00   2.641065e-15   6
  6.893201e-01   1.971781e-15   1.017253e-08   6.058416e-16   6
