# power spectrum of delta_kgb
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.145109e-01   5.572466e-04   1.738607e-04   2.525353e-05   600
  3.152524e-01   6.264817e-04   1.199942e-04   3.388885e-05   672
  3.160921e-01   4.681109e-04   1.128630e-04   2.622838e-05   336
  3.165599e-01   5.385703e-04   1.227621e-04   2.949950e-05   408
  3.173072e-01   4.922172e-04   1.224729e-04   2.792382e-05   408
  3.181385e-01   5.476038e-04   6.192886e-05   3.397035e-05   360
  3.186510e-01   5.006175e-04   2.273829e-04   2.966853e-05   456
  3.192699e-01   5.086949e-04   1.236522e-04   2.884809e-05   384
  3.200577e-01   3.497323e-04   1.141466e-04   1.931662e-05   348
  3.204835e-01   5.752404e-04   1.407202e-04   2.789556e-05   576
  3.212832e-01   4.758604e-04   1.158646e-04   2.420135e-05   504
  3.221013e-01   4.972227e-04   1.634203e-04   2.619735e-05   432
  3.228154e-01   5.293045e-04   2.223325e-04   2.745803e-05   576
  3.233247e-01   4.077297e-04   5.231318e-09   3.172109e-05   264
  3.241325e-01   4.626306e-04   1.769212e-04   1.708616e-05   768
  3.248351e-01   3.498709e-04   2.381921e-04   2.089497e-05   240
  3.253937e-01   4.636624e-04   2.100629e-04   3.990764e-05   192
  3.262073e-01   4.174229e-04   1.546319e-04   2.164382e-05   504
  3.268108e-01   5.224659e-04   2.083724e-04   2.261392e-05   590
  3.273894e-01   5.671198e-04   2.334698e-04   4.924981e-05   384
  3.281151e-01   4.966527e-04   1.951120e-04   2.774012e-05   504
  3.289911e-01   5.073053e-04   1.877651e-04   2.651814e-05   648
  3.298409e-01   4.488040e-04   5.099453e-05   2.642471e-05   504
  3.301835e-01   5.086516e-04   1.163281e-04   4.045754e-05   312
  3.307884e-01   5.451407e-04   1.676002e-04   2.454256e-05   576
  3.316189e-01   5.225505e-04   1.166339e-04   3.355780e-05   240
  3.321030e-01   4.132181e-04   1.178530e-04   2.010847e-05   552
  3.327882e-01   5.181155e-04   1.106612e-04   2.634379e-05   600
  3.337643e-01   4.785165e-04   1.351639e-04   3.081620e-05   600
  3.343511e-01   4.204938e-04   2.164544e-04   2.973769e-05   312
  3.349356e-01   5.027426e-04   1.885103e-04   2.738879e-05   480
  3.356656e-01   4.051308e-04   1.176123e-04   1.993521e-05   576
  3.363084e-01   4.909310e-04   1.893814e-04   2.989907e-05   408
  3.368787e-01   3.053555e-04   2.209222e-04   2.286931e-05   216
  3.376156e-01   4.486221e-04   1.692015e-04   2.144303e-05   516
  3.384050e-01   4.601830e-04   1.614354e-04   2.117602e-05   744
  3.392194e-01   5.419672e-04   1.078246e-04   2.826841e-05   462
  3.396796e-01   4.627231e-04   1.095881e-04   2.917665e-05   432
  3.403934e-01   5.387547e-04   1.016670e-04   3.116073e-05   648
  3.412327e-01   5.527767e-04   1.487578e-04   3.831862e-05   528
