# cross power spectrum of delta_m and  delta_kgb
# redshift z=0.000000
# k              Pk             sigma(k)       sigma(Pk)      count
  3.396796e-01   1.389255e-02   1.095881e-04   9.107113e-04   432
  3.403934e-01   1.610580e-02   1.016670e-04   9.676958e-04   648
  3.412327e-01   1.655632e-02   1.487578e-04   1.202452e-03   528
  3.419069e-01   1.474029e-02   1.791415e-04   7.472215e-04   600
  3.425805e-01   2.128567e-02   2.258506e-04   1.764275e-03   240
  3.432329e-01   1.467852e-02   1.729994e-04   7.597982e-04   720
  3.439912e-01   1.595416e-02   1.368738e-04   8.180453e-04   720
  3.448318e-01   9.884075e-03   0.000000e+00   9.626253e-04   144
  3.452742e-01   1.467747e-02   1.764713e-04   7.136483e-04   720
  3.459035e-01   1.405912e-02   1.058157e-04   8.374488e-04   384
  3.466913e-01   1.261885e-02   1.173023e-04   5.896187e-04   672
  3.474387e-01   1.689190e-02   2.053834e-04   1.354195e-03   336
  3.477957e-01   1.262804e-02   4.795375e-09   8.998834e-04   288
  3.486699e-01   1.303304e-02   1.625472e-04   5.457414e-04   776
  3.494792e-01   1.267393e-02   1.390838e-04   5.707954e-04   720
  3.501588e-01   1.175516e-02   1.120422e-04   6.344007e-04   432
  3.507024e-01   1.353158e-02   1.597303e-04   7.811833e-04   504
  3.513071e-01   1.410982e-02   1.119137e-04   7.550306e-04   528
  3.521533e-01   1.457371e-02   1.524759e-04   1.019035e-03   438
  3.528495e-01   1.618528e-02   1.774680e-04   8.752036e-04   624
  3.533741e-01   1.668825e-02   2.173744e-04   1.664635e-03   312
  3.540952e-01   1.510877e-02   1.171159e-04   6.420313e-04   696
  3.548410e-01   1.468976e-02   1.059686e-04   7.299036e-04   552
  3.556166e-01   1.301913e-02   8.198436e-05   8.646131e-04   516
  3.560964e-01   1.849960e-02   1.637576e-04   1.350498e-03   528
  3.566805e-01   1.054339e-02   1.064960e-04   5.138628e-04   528
  3.575102e-01   1.457648e-02   1.404467e-04   6.246160e-04   864
  3.580734e-01   1.707852e-02   1.923830e-04   1.506990e-03   408
  3.586372e-01   1.894583e-02   1.906039e-04   1.333574e-03   192
  3.594362e-01   1.388904e-02   1.577339e-04   7.342279e-04   720
  3.601108e-01   1.398850e-02   1.454384e-04   6.472420e-04   696
  3.609123e-01   1.395327e-02   1.570748e-04   6.779060e-04   720
  3.616456e-01   1.416693e-02   2.128961e-04   8.771675e-04   432
  3.620733e-01   1.136277e-02   1.253189e-04   7.875287e-04   264
  3.628427e-01   1.352664e-02   1.730599e-04   6.832116e-04   672
  3.635310e-01   1.265994e-02   1.771868e-04   6.213056e-04   600
  3.643477e-01   1.212849e-02   1.037427e-04   1.039948e-03   270
  3.647594e-01   1.472255e-02   1.561617e-04   1.000569e-03   528
  3.654138e-01   1.839217e-02   1.069340e-04   9.187566e-04   840
  3.663112e-01   1.653506e-02   2.044769e-04   8.285875e-04   888
  3.671403e-01   1.469434e-02   1.523504e-04   8.216353e-04   744
  3.678411e-01   1.470022e-02   7.828584e-05   8.263531e-04   456
  3.681896e-01   1.866534e-02   1.069824e-04   1.386519e-03   360
  3.687860e-01   1.465494e-02   9.269427e-05   1.119428e-03   384
  3.697011e-01   1.614821e-02   1.486807e-04   7.414367e-04   816
  3.703877e-01   1.453369e-02   2.157150e-04   6.957113e-04   824
  3.712223e-01   1.813332e-02   1.002746e-04   1.794114e-03   360
  3.716692e-01   1.579993e-02   1.479676e-04   9.136459e-04   624
  3.722842e-01   1.630039e-02   9.998850e-05   8.928700e-04   360
  3.731036e-01   1.315702e-02   1.360137e-04   6.014958e-04   876
  3.738436e-01   1.447258e-02   1.615436e-04   7.071063e-04   696
  3.745899e-01   1.158700e-02   1.043143e-04   7.593524e-04   336
  3.749811e-01   1.435545e-02   1.041971e-04   9.052071e-04   504
  3.756273e-01   1.448073e-02   1.051000e-04   7.572905e-04   672
  3.765859e-01   1.357762e-02   2.092296e-04   5.232920e-04   720
  3.772508e-01   1.577161e-02   1.580506e-04   8.139379e-04   774
  3.779846e-01   2.155919e-02   9.046409e-05   1.819331e-03   384
  3.783690e-01   1.608983e-02   1.740917e-04   8.891328e-04   528
  3.789655e-01   1.701649e-02   1.659191e-04   9.221511e-04   744
  3.799249e-01   1.418208e-02   1.368481e-04   6.133256e-04   768
  3.805620e-01   1.683196e-02   1.536223e-04   1.190650e-03   552
  3.813568e-01   1.402031e-02   1.674309e-04   6.800106e-04   696
  3.819481e-01   2.264436e-02   2.034577e-04   1.804180e-03   408
  3.824174e-01   1.657489e-02   8.789532e-05   1.046636e-03   504
  3.831615e-01   1.526227e-02   1.579007e-04   6.661880e-04   888
  3.838937e-01   1.379022e-02   1.641044e-04   6.857508e-04   648
  3.846547e-01   1.662667e-02   1.626978e-04   9.207355e-04   648
  3.853707e-01   1.673487e-02   1.754281e-04   8.812406e-04   792
  3.861291e-01   1.407046e-02   2.566633e-04   7.205430e-04   600
  3.866880e-01   1.436526e-02   1.739428e-04   1.063260e-03   456
  3.872762e-01   1.433662e-02   8.477229e-05   8.313340e-04   648
  3.880317e-01   1.394764e-02   1.653183e-04   5.604032e-04   936
  3.888474e-01   1.712313e-02   1.015268e-04   1.181120e-03   384
  3.895575e-01   1.497148e-02   0.000000e+00   1.514485e-03   198
  3.901055e-01   1.614487e-02   2.575821e-04   7.352866e-04   1224
  3.906966e-01   2.223764e-02   1.875990e-04   1.698596e-03   420
  3.913957e-01   1.801802e-02   1.815566e-04   1.051320e-03   792
  3.920793e-01   1.718815e-02   1.501318e-04   9.362387e-04   680
  3.928594e-01   1.779911e-02   1.378581e-04   1.060394e-03   600
  3.934870e-01   1.550351e-02   1.999321e-04   7.107966e-04   840
  3.943251e-01   1.395190e-02   9.439865e-05   8.919218e-04   432
  3.946454e-01   1.857982e-02   8.846397e-05   1.028072e-03   720
  3.953417e-01   1.379640e-02   1.771778e-04   5.320670e-04   960
  3.962077e-01   1.554446e-02   1.579411e-04   1.197333e-03   528
  3.968405e-01   1.615910e-02   1.614459e-04   8.504427e-04   624
  3.975938e-01   1.785828e-02   1.268954e-04   9.498375e-04   816
  3.983415e-01   1.392704e-02   2.086821e-04   7.337562e-04   696
  3.991678e-01   1.158748e-02   5.754450e-09   1.023797e-03   240
  3.994784e-01   1.528268e-02   1.230648e-04   8.454428e-04   672
  4.001719e-01   1.442042e-02   2.199344e-04   7.805364e-04   864
  4.009498e-01   1.357445e-02   1.687640e-04   7.252151e-04   816
  4.016509e-01   1.280534e-02   9.659469e-05   7.014619e-04   648
  4.024060e-01   1.714889e-02   9.873737e-05   9.306882e-04   843
  4.030471e-01   1.484523e-02   1.776528e-04   9.384352e-04   780
  4.038111e-01   1.476394e-02   9.532520e-05   1.550943e-03   216
  4.042823e-01   1.617440e-02   2.298663e-04   8.032004e-04   1056
  4.050071e-01   1.369802e-02   1.880564e-04   1.324784e-03   228
  4.056781e-01   1.820652e-02   2.341349e-04   1.059789e-03   924
  4.063670e-01   1.548217e-02   8.685094e-05   6.988014e-04   696
  4.070964e-01   1.479474e-02   1.545698e-04   8.330644e-04   996
  4.078428e-01   1.168849e-02   9.125493e-05   6.499904e-04   576
  4.086192e-01   1.584675e-02   1.408459e-04   1.103236e-03   552
  4.091852e-01   1.786968e-02   1.681651e-04   1.017781e-03   516
  4.097596e-01   1.493231e-02   2.445470e-04   6.649444e-04   744
  4.104159e-01   1.315184e-02   1.199649e-04   6.162389e-04   576
  4.109868e-01   1.468160e-02   1.234742e-04   7.965495e-04   792
  4.117982e-01   1.480694e-02   1.411539e-04   7.013886e-04   792
  4.123927e-01   1.546693e-02   1.522330e-04   8.399536e-04   720
  4.131968e-01   1.461751e-02   1.735107e-04   7.264576e-04   656
  4.139503e-01   1.234342e-02   1.894646e-04   4.852547e-04   816
  4.147227e-01   1.219331e-02   1.021561e-04   8.094856e-04   492
  4.151618e-01   1.359927e-02   1.469588e-04   7.538595e-04   552
  4.159858e-01   1.268023e-02   2.555435e-04   6.621856e-04   780
  4.165209e-01   1.372810e-02   1.569773e-04   8.218292e-04   528
  4.170975e-01   1.127642e-02   1.832403e-04   5.563630e-04   600
  4.179472e-01   1.470766e-02   1.522872e-04   6.357798e-04   900
  4.185329e-01   1.216975e-02   8.430879e-05   6.220158e-04   696
  4.193388e-01   1.245175e-02   2.131780e-04   7.028953e-04   696
  4.201183e-01   1.123246e-02   8.648430e-05   6.601559e-04   552
  4.207739e-01   1.146258e-02   1.005733e-04   5.469527e-04   708
  4.214606e-01   1.226936e-02   1.660522e-04   5.505922e-04   876
  4.221752e-01   1.697493e-02   8.817041e-05   1.657342e-03   216
  4.226547e-01   1.293139e-02   2.411580e-04   4.993556e-04   1032
  4.233729e-01   1.115478e-02   2.685028e-04   6.276696e-04   600
  4.241182e-01   1.102143e-02   1.281196e-04   6.514559e-04   600
  4.246868e-01   1.255837e-02   2.262472e-04   6.315127e-04   528
  4.253589e-01   1.152919e-02   1.241998e-04   5.567625e-04   732
  4.260669e-01   1.294527e-02   9.171027e-05   7.623717e-04   336
  4.268820e-01   1.214012e-02   1.307053e-04   4.644063e-04   912
  4.274911e-01   9.667081e-03   1.311885e-04   4.200110e-04   624
  4.281565e-01   1.157242e-02   1.105498e-04   5.926626e-04   768
  4.289333e-01   1.241316e-02   1.994537e-04   5.454260e-04   792
  4.296957e-01   1.213322e-02   9.888090e-05   5.819711e-04   660
  4.302382e-01   1.269574e-02   1.457169e-04   8.074155e-04   504
  4.307992e-01   1.073347e-02   2.380735e-04   5.796061e-04   480
  4.316401e-01   1.019535e-02   2.201870e-04   3.576004e-04   912
  4.322985e-01   1.130439e-02   2.452123e-04   9.638422e-04   432
  4.329203e-01   1.161951e-02   1.456013e-04   5.767564e-04   564
  4.334724e-01   1.151420e-02   1.393605e-04   5.671287e-04   600
  4.342496e-01   1.176166e-02   1.942553e-04   4.249684e-04   876
  4.348334e-01   1.129869e-02   8.734307e-05   8.627434e-04   264
  4.356382e-01   1.063797e-02   1.694799e-04   5.223467e-04   560
  4.362850e-01   9.975919e-03   1.151652e-04   3.854266e-04   840
  4.370702e-01   1.037320e-02   1.775516e-04   4.126492e-04   1008
  4.377963e-01   9.850932e-03   7.942467e-05   4.943460e-04   456
  4.384595e-01   1.110328e-02   1.028834e-04   4.804721e-04   576
  4.390725e-01   9.896220e-03   1.580913e-04   4.388341e-04   612
  4.398809e-01   1.124858e-02   1.412012e-04   4.743823e-04   780
  4.405404e-01   1.127771e-02   1.618102e-04   5.020107e-04   648
  4.412155e-01   9.918976e-03   7.540562e-05   6.108668e-04   312
  4.416470e-01   8.978343e-03   1.915933e-04   4.075943e-04   528
  4.423945e-01   9.902774e-03   2.502113e-04   3.957553e-04   720
  4.431093e-01   1.027502e-02   2.509948e-04   5.710935e-04   576
  4.439759e-01   9.488247e-03   2.165154e-04   4.773624e-04   444
  4.445151e-01   1.061634e-02   2.123318e-04   3.953582e-04   996
  4.451759e-01   9.182159e-03   1.773610e-04   5.315637e-04   432
  4.458005e-01   1.127688e-02   1.941754e-04   5.922377e-04   504
  4.463400e-01   8.788899e-03   8.754449e-05   4.164610e-04   504
  4.471082e-01   1.145767e-02   1.722886e-04   4.180088e-04   876
  4.478033e-01   9.387566e-03   1.982878e-04   4.604902e-04   504
  4.485271e-01   9.106240e-03   1.264576e-04   4.160328e-04   696
  4.491253e-01   9.701569e-03   1.081079e-04   5.224632e-04   492
  4.499392e-01   9.320182e-03   1.547618e-04   5.479068e-04   432
  4.505420e-01   9.861448e-03   1.449174e-04   3.898305e-04   768
  4.512567e-01   9.770707e-03   1.805141e-04   4.429528e-04   648
  4.519390e-01   8.991163e-03   1.177661e-04   6.559957e-04   456
  4.527231e-01   1.017058e-02   1.619475e-04   4.899325e-04   552
  4.532676e-01   9.905080e-03   1.109989e-04   4.275845e-04   648
  4.540170e-01   9.512560e-03   1.809220e-04   3.555175e-04   840
  4.547491e-01   1.006679e-02   8.627791e-05   5.608393e-04   432
  4.554820e-01   9.214314e-03   1.056757e-04   4.141395e-04   600
  4.559917e-01   1.084497e-02   1.125905e-04   6.123976e-04   432
  4.568479e-01   1.197852e-02   1.120948e-04   5.429677e-04   560
  4.574277e-01   9.063050e-03   1.774344e-04   3.101971e-04   840
  4.581537e-01   8.412971e-03   1.050970e-04   4.288979e-04   504
  4.587303e-01   9.119098e-03   2.144966e-04   4.358887e-04   696
  4.595432e-01   1.123477e-02   1.171504e-04   7.078844e-04   384
  4.601763e-01   9.497623e-03   1.716116e-04   4.513414e-04   576
  4.609420e-01   9.346803e-03   1.059101e-04   5.783903e-04   360
  4.615593e-01   1.006173e-02   1.577258e-04   4.016138e-04   828
  4.622251e-01   8.614287e-03   1.404841e-04   4.731598e-04   372
  4.628352e-01   1.017018e-02   2.145462e-04   4.198274e-04   576
  4.636434e-01   9.390750e-03   8.985170e-05   4.258380e-04   636
  4.642192e-01   9.925543e-03   1.732109e-04   4.247685e-04   648
  4.649981e-01   7.753699e-03   1.408015e-04   3.794707e-04   576
  4.655573e-01   1.020666e-02   2.271277e-04   5.150036e-04   528
  4.663010e-01   8.948750e-03   9.710647e-05   5.254885e-04   360
  4.669165e-01   9.555674e-03   2.233813e-04   3.697061e-04   672
  4.677203e-01   1.041581e-02   1.144196e-04   3.901048e-04   804
  4.683893e-01   9.671647e-03   1.262185e-04   4.746263e-04   408
  4.691293e-01   9.733034e-03   7.801673e-05   5.255835e-04   384
  4.696276e-01   8.489918e-03   1.785323e-04   4.363110e-04   480
  4.703304e-01   1.028416e-02   1.153580e-04   5.605646e-04   432
  4.710045e-01   9.452429e-03   2.125802e-04   3.781947e-04   648
  4.718024e-01   1.034224e-02   1.319050e-04   4.129692e-04   624
  4.723861e-01   8.743028e-03   1.199787e-04   3.909703e-04   456
  4.731831e-01   7.381711e-03   1.639016e-04   3.283140e-04   588
  4.737172e-01   9.204943e-03   1.045685e-04   3.983618e-04   600
  4.744970e-01   9.898788e-03   1.631013e-04   4.420723e-04   708
  4.751130e-01   1.000852e-02   1.027507e-04   5.828029e-04   360
  4.757936e-01   9.535022e-03   1.181146e-04   4.434104e-04   552
  4.764461e-01   8.169359e-03   8.286020e-05   5.237218e-04   288
  4.771085e-01   9.390205e-03   1.557998e-04   4.264258e-04   528
  4.777309e-01   9.217949e-03   1.051098e-04   5.267842e-04   456
  4.784262e-01   9.238524e-03   1.863824e-04   3.990813e-04   608
  4.791256e-01   9.052420e-03   9.017389e-05   4.731626e-04   504
  4.798898e-01   6.914033e-03   1.935982e-04   4.024534e-04   540
  4.804891e-01   1.063030e-02   2.078222e-04   5.593620e-04   360
  4.811350e-01   9.230128e-03   9.411255e-05   4.985690e-04   540
  4.817063e-01   9.291888e-03   8.080679e-05   5.220219e-04   576
  4.825371e-01   9.598606e-03   1.873635e-04   4.077148e-04   588
  4.833270e-01   9.650789e-03   2.585051e-04   4.545584e-04   672
  4.840056e-01   9.279399e-03   1.975777e-04   3.973168e-04   552
  4.845526e-01   1.009414e-02   1.976776e-04   9.333241e-04   144
  4.852507e-01   9.301238e-03   1.679474e-04   4.113316e-04   600
  4.859125e-01   8.712836e-03   2.104747e-04   4.415512e-04   504
  4.866470e-01   8.473246e-03   2.162000e-04   5.106522e-04   336
  4.874196e-01   9.621272e-03   2.430098e-04   4.337728e-04   600
  4.881116e-01   9.063113e-03   1.568306e-04   3.928827e-04   636
  4.888585e-01   8.590781e-03   1.260932e-04   4.795318e-04   384
  4.893821e-01   9.876658e-03   1.758851e-04   5.025040e-04   504
  4.901368e-01   6.705217e-03   7.381652e-05   4.640977e-04   240
  4.907324e-01   9.093835e-03   1.734055e-04   3.469476e-04   744
  4.914470e-01   8.713312e-03   1.184096e-04   3.799923e-04   648
  4.920821e-01   1.405269e-02   7.860381e-05   1.470444e-03   120
  4.928265e-01   9.717636e-03   1.234764e-04   4.870522e-04   564
  4.933890e-01   9.498217e-03   1.939271e-04   4.950883e-04   432
  4.941396e-01   8.862599e-03   1.505258e-04   4.416383e-04   480
  4.947049e-01   8.399966e-03   1.107908e-04   4.205572e-04   456
  4.953721e-01   9.980589e-03   1.833424e-04   4.912651e-04   444
  4.961293e-01   7.988408e-03   2.805235e-04   3.737231e-04   528
  4.967944e-01   8.042296e-03   2.083390e-04   5.365079e-04   264
  4.974399e-01   9.770595e-03   2.135165e-04   5.196272e-04   444
  4.983082e-01   1.087445e-02   2.338759e-04   4.780375e-04   696
  4.990289e-01   8.820373e-03   1.250847e-04   4.363285e-04   384
  4.995560e-01   8.958909e-03   1.580550e-04   5.051144e-04   432
  5.003759e-01   1.010060e-02   1.092086e-04   5.193934e-04   488
  5.009082e-01   9.944212e-03   1.645909e-04   4.854525e-04   480
  5.016800e-01   8.256419e-03   1.835529e-04   4.768563e-04   480
  5.022777e-01   9.336411e-03   7.701318e-05   6.438191e-04   240
  5.029563e-01   9.666481e-03   1.798967e-04   4.744268e-04   600
  5.035964e-01   8.752446e-03   1.567616e-04   6.903170e-04   288
  5.042780e-01   9.286442e-03   1.507931e-04   4.031972e-04   480
  5.049682e-01   8.612397e-03   2.682341e-04   4.512950e-04   504
  5.056479e-01   9.860852e-03   1.150891e-04   7.383023e-04   216
  5.065146e-01   9.874690e-03   1.884192e-04   5.017639e-04   504
  5.071897e-01   8.793228e-03   1.515464e-04   5.145637e-04   456
  5.079286e-01   8.357047e-03   8.691443e-05   4.560734e-04   384
  5.084180e-01   9.868870e-03   1.764049e-04   4.810407e-04   480
  5.091134e-01   8.752283e-03   1.549032e-04   4.034915e-04   504
  5.097578e-01   8.890116e-03   9.826093e-05   6.479681e-04   312
  5.104521e-01   9.113553e-03   1.583441e-04   4.793852e-04   492
  5.110667e-01   1.077876e-02   1.484108e-04   7.334547e-04   312
  5.118579e-01   9.096493e-03   2.410815e-04   3.979808e-04   576
  5.125543e-01   9.935463e-03   2.225378e-04   6.355362e-04   336
  5.131328e-01   7.609371e-03   1.713438e-04   5.859023e-04   240
  5.139346e-01   8.614476e-03   2.271584e-04   4.455943e-04   468
  5.146270e-01   8.407758e-03   1.422340e-04   7.292992e-04   192
  5.153517e-01   8.898268e-03   1.426580e-04   5.117148e-04   324
  5.158828e-01   8.565039e-03   1.035388e-04   3.843673e-04   600
  5.166066e-01   9.186972e-03   1.679811e-04   4.497083e-04   456
  5.171442e-01   8.488812e-03   7.555790e-05   4.971871e-04   336
  5.180350e-01   9.420659e-03   2.262417e-04   4.906324e-04   612
  5.186832e-01   8.262754e-03   1.898719e-04   8.379289e-04   144
  5.192961e-01   1.100030e-02   2.216292e-04   5.443633e-04   552
  5.201296e-01   7.754575e-03   8.728032e-05   4.566633e-04   264
  5.206006e-01   9.412402e-03   2.020762e-04   5.032882e-04   336
  5.213435e-01   7.850607e-03   1.335250e-04   4.724706e-04   384
  5.219878e-01   9.352528e-03   7.516140e-05   8.565471e-04   216
  5.227010e-01   7.608946e-03   1.593577e-04   5.444357e-04   344
  5.233513e-01   8.762020e-03   2.377692e-04   4.798440e-04   408
  5.241438e-01   8.489156e-03   1.827101e-04   6.350071e-04   264
  5.248460e-01   9.677677e-03   2.547069e-04   4.655106e-04   612
  5.255476e-01   1.045827e-02   1.310917e-04   6.030728e-04   408
  5.262692e-01   8.027368e-03   1.312801e-04   4.246169e-04   444
  5.267993e-01   1.214985e-02   7.342396e-05   1.222803e-03   120
  5.275096e-01   1.077430e-02   2.028570e-04   6.921889e-04   336
  5.280368e-01   7.893091e-03   7.049199e-05   4.774449e-04   288
  5.287493e-01   9.617806e-03   2.193723e-04   4.794827e-04   552
  5.297288e-01   8.873439e-03   1.174622e-08   1.052589e-03   72
  5.302324e-01   9.088707e-03   2.178926e-04   4.299739e-04   504
  5.308207e-01   6.615299e-03   7.011571e-05   4.304681e-04   216
  5.315829e-01   9.290956e-03   1.251868e-04   6.141901e-04   312
  5.322672e-01   7.815368e-03   1.425448e-04   4.673069e-04   336
  5.329194e-01   1.024450e-02   1.975831e-04   1.042735e-03   204
  5.335689e-01   1.076660e-02   2.296216e-04   5.917496e-04   504
  5.342577e-01   1.147827e-02   2.186657e-04   7.091176e-04   396
  5.349201e-01   1.009012e-02   2.005279e-04   7.785618e-04   312
  5.357232e-01   1.067121e-02   1.225440e-04   8.414760e-04   216
  5.362890e-01   9.099440e-03   6.650698e-05   6.959357e-04   168
  5.369766e-01   9.702882e-03   1.679338e-04   4.582527e-04   588
  5.377613e-01   8.261731e-03   2.279505e-04   6.808171e-04   240
  5.383710e-01   8.473444e-03   2.013185e-04   7.329891e-04   264
  5.390860e-01   9.689972e-03   2.489717e-04   6.286579e-04   288
  5.397204e-01   7.933035e-03   1.243261e-04   4.914878e-04   288
  5.405244e-01   9.503303e-03   1.167620e-04   6.197988e-04   288
  5.410658e-01   8.134973e-03   1.352591e-04   6.371290e-04   192
  5.417469e-01   6.632784e-03   1.439292e-04   4.668640e-04   264
  5.423957e-01   1.302602e-02   2.367436e-04   7.762748e-04   372
  5.430940e-01   1.067437e-02   2.556933e-04   6.291125e-04   360
  5.439463e-01   1.116906e-02   1.082118e-04   1.203011e-03   144
  5.443868e-01   9.281496e-03   1.503015e-04   6.961992e-04   296
  5.450821e-01   8.525218e-03   1.619421e-04   5.591773e-04   288
  5.458782e-01   1.040322e-02   2.420184e-04   5.139702e-04   480
  5.465649e-01   9.084047e-03   2.010942e-04   9.723075e-04   192
  5.472326e-01   1.136750e-02   2.157009e-04   8.204978e-04   192
  5.478395e-01   7.908148e-03   1.374687e-04   5.130246e-04   288
  5.486835e-01   8.207402e-03   1.196646e-04   8.567852e-04   108
  5.491087e-01   9.586335e-03   1.150429e-04   6.608375e-04   240
  5.498595e-01   7.941538e-03   2.146152e-04   5.108234e-04   384
  5.506307e-01   8.961205e-03   2.618062e-04   1.010811e-03   108
  5.513127e-01   1.255750e-02   1.535018e-04   7.411610e-04   348
  5.520298e-01   8.904429e-03   1.602006e-04   6.724515e-04   312
  5.526703e-01   9.401190e-03   1.556684e-04   1.080262e-03   96
  5.532593e-01   1.051568e-02   2.072444e-04   7.280742e-04   384
  5.539190e-01   7.519700e-03   1.425422e-04   5.777554e-04   144
  5.545642e-01   8.445758e-03   2.190224e-04   4.835224e-04   408
  5.553663e-01   8.676842e-03   9.769946e-05   7.661717e-04   144
  5.561240e-01   1.009785e-02   1.878283e-04   9.433477e-04   192
  5.565734e-01   7.987642e-03   2.114042e-04   7.529552e-04   144
  5.573059e-01   1.021781e-02   1.718794e-04   1.019217e-03   144
  5.579969e-01   9.398881e-03   2.100644e-04   5.704957e-04   336
  5.588433e-01   6.354046e-03   1.554210e-04   4.374707e-04   240
  5.593800e-01   8.909164e-03   7.057532e-05   9.878093e-04   96
  5.601284e-01   1.216833e-02   2.069634e-04   7.086461e-04   372
  5.608856e-01   9.713967e-03   2.461786e-04   1.060148e-03   132
  5.615507e-01   7.691722e-03   1.523323e-04   4.788646e-04   264
  5.621457e-01   1.071766e-02   1.169843e-04   1.106127e-03   168
  5.627807e-01   8.625129e-03   1.870354e-04   6.066428e-04   216
  5.633417e-01   9.126601e-03   1.144306e-04   7.071200e-04   216
  5.641586e-01   6.804780e-03   2.099325e-04   6.672725e-04   96
  5.648999e-01   1.045253e-02   1.369618e-04   1.177629e-03   120
  5.655797e-01   7.284006e-03   1.741170e-04   5.428905e-04   216
  5.661397e-01   8.967295e-03   7.608972e-05   8.604664e-04   200
  5.668812e-01   9.305876e-03   1.969636e-04   6.738803e-04   288
  5.678322e-01   5.780001e-03   5.182495e-05   5.269034e-04   144
  5.682326e-01   7.857071e-03   1.612761e-04   6.881257e-04   168
  5.690504e-01   1.153896e-02   1.815012e-04   1.601346e-03   159
  5.696887e-01   8.269684e-03   1.904384e-04   6.511460e-04   174
  5.703065e-01   9.949393e-03   1.726829e-04   9.188615e-04   144
  5.711154e-01   1.022022e-02   9.971188e-05   8.216258e-04   222
  5.716564e-01   7.688577e-03   1.006181e-04   5.729643e-04   168
  5.725909e-01   1.128242e-02   2.206942e-04   1.911439e-03   30
  5.729769e-01   5.304799e-03   1.948567e-04   4.780990e-04   72
  5.737039e-01   9.076034e-03   1.739073e-04   5.756345e-04   258
  5.745032e-01   7.513518e-03   1.089226e-04   4.874038e-04   264
  5.749029e-01   6.954142e-03   0.000000e+00   6.655855e-04   72
  5.757357e-01   6.647581e-03   2.158892e-04   5.453788e-04   174
  5.764898e-01   7.708388e-03   2.298822e-04   1.025328e-03   168
  5.770961e-01   6.326476e-03   7.193062e-09   8.649444e-04   48
  5.777470e-01   7.753457e-03   1.298199e-04   6.989396e-04   150
  5.785016e-01   9.226141e-03   2.388130e-04   7.429008e-04   168
  5.792583e-01   9.272698e-03   1.454738e-04   8.319447e-04   144
  5.799541e-01   1.088925e-02   1.359056e-04   1.463988e-03   102
  5.804724e-01   6.300917e-03   2.011636e-04   5.559158e-04   96
  5.812948e-01   6.939916e-03   1.996414e-04   5.984427e-04   120
  5.819038e-01   6.739658e-03   2.141206e-04   5.310307e-04   168
  5.825625e-01   1.216474e-02   1.581111e-04   1.170776e-03   126
  5.831237e-01   8.118164e-03   1.192474e-04   6.647825e-04   168
  5.838969e-01   7.955690e-03   1.912134e-04   1.146986e-03   72
  5.845726e-01   7.645590e-03   2.394418e-04   6.661195e-04   168
  5.851646e-01   7.056435e-03   6.564276e-05   8.650690e-04   78
  5.859757e-01   7.546619e-03   1.077805e-04   8.796868e-04   60
  5.866288e-01   1.258431e-02   1.748374e-04   1.354294e-03   96
  5.873062e-01   7.356182e-03   2.121507e-04   5.328281e-04   168
  5.879428e-01   7.321067e-03   1.342407e-04   9.811905e-04   86
  5.886107e-01   5.489339e-03   1.199794e-04   4.692411e-04   120
  5.895681e-01   7.186639e-03   8.556122e-05   5.142389e-04   168
  5.900844e-01   5.465750e-03   0.000000e+00   7.717308e-04   48
  5.907798e-01   8.805314e-03   1.558833e-04   7.361595e-04   120
  5.911793e-01   7.043893e-03   1.137231e-04   6.735630e-04   126
  5.921548e-01   8.479293e-03   2.000073e-04   6.865312e-04   96
  5.927878e-01   7.740034e-03   5.767222e-05   7.459392e-04   96
  5.932871e-01   7.510382e-03   0.000000e+00   8.955830e-04   72
  5.943508e-01   9.455419e-03   7.193062e-09   2.068620e-03   24
  5.950147e-01   9.351159e-03   1.186881e-04   1.385567e-03   120
  5.955326e-01   7.488086e-03   1.731294e-04   8.612248e-04   126
  5.961084e-01   6.665565e-03   1.443268e-04   7.980211e-04   96
  5.967813e-01   6.944265e-03   2.494389e-04   8.115710e-04   72
  5.975306e-01   8.007599e-03   1.078907e-04   7.804153e-04   144
  5.981469e-01   6.095359e-03   6.222882e-05   7.268307e-04   72
  5.987626e-01   8.558147e-03   1.242932e-04   1.022028e-03   54
  5.993045e-01   8.296777e-03   1.095319e-04   7.985939e-04   108
  6.004306e-01   6.643086e-03   1.073696e-04   6.928732e-04   72
  6.007812e-01   7.164203e-03   6.195595e-05   1.043417e-03   72
  6.016129e-01   5.676035e-03   1.245875e-08   8.420621e-04   24
  6.023999e-01   5.729492e-03   1.310705e-04   7.238862e-04   48
  6.028777e-01   7.580811e-03   9.984188e-05   8.282532e-04   102
  6.035970e-01   7.602282e-03   2.258008e-04   5.682464e-04   168
  6.045369e-01   8.074555e-03   1.231465e-04   1.013382e-03   72
  6.048851e-01   4.761973e-03   0.000000e+00   6.209546e-04   48
  6.056156e-01   9.050496e-03   2.118194e-04   1.013204e-03   120
  6.065796e-01   8.221766e-03   1.301673e-04   6.917383e-04   96
  6.074901e-01   7.892281e-03   1.409547e-08   1.495403e-03   30
  6.085723e-01   1.090452e-02   6.115837e-05   1.062179e-03   72
  6.090478e-01   8.262289e-03   7.193062e-09   1.440195e-03   24
  6.096586e-01   6.705963e-03   9.065181e-05   9.356401e-04   56
  6.103428e-01   6.922264e-03   1.293647e-04   6.040698e-04   96
